Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 6.847301e-02, 9.691644e-01, 2.476857e+00, -3.776334e-01, 6.054249e-10, 2.931222e-10, 4.489490e+01, 8.467035e-02
2.038000e+08, 6.854430e-02, 9.691270e-01, 2.462401e+00, -3.846320e-01, 6.024602e-10, 2.932340e-10, 4.494566e+01, 8.630569e-02
2.076000e+08, 6.861639e-02, 9.690897e-01, 2.448017e+00, -3.916333e-01, 5.995994e-10, 2.933396e-10, 4.499726e+01, 8.791942e-02
2.114000e+08, 6.868920e-02, 9.690523e-01, 2.433701e+00, -3.986371e-01, 5.968364e-10, 2.934394e-10, 4.504968e+01, 8.951167e-02
2.152000e+08, 6.876269e-02, 9.690151e-01, 2.419451e+00, -4.056433e-01, 5.941655e-10, 2.935338e-10, 4.510293e+01, 9.108252e-02
2.190000e+08, 6.883680e-02, 9.689778e-01, 2.405264e+00, -4.126517e-01, 5.915817e-10, 2.936234e-10, 4.515700e+01, 9.263205e-02
2.228000e+08, 6.891148e-02, 9.689407e-01, 2.391140e+00, -4.196623e-01, 5.890803e-10, 2.937084e-10, 4.521188e+01, 9.416033e-02
2.266000e+08, 6.898666e-02, 9.689037e-01, 2.377075e+00, -4.266749e-01, 5.866570e-10, 2.937892e-10, 4.526756e+01, 9.566739e-02
2.304000e+08, 6.906232e-02, 9.688669e-01, 2.363068e+00, -4.336895e-01, 5.843080e-10, 2.938662e-10, 4.532404e+01, 9.715328e-02
2.342000e+08, 6.913840e-02, 9.688302e-01, 2.349117e+00, -4.407059e-01, 5.820297e-10, 2.939396e-10, 4.538132e+01, 9.861803e-02
2.380000e+08, 6.921485e-02, 9.687937e-01, 2.335220e+00, -4.477240e-01, 5.798188e-10, 2.940098e-10, 4.543938e+01, 1.000616e-01
2.418000e+08, 6.929164e-02, 9.687575e-01, 2.321376e+00, -4.547438e-01, 5.776724e-10, 2.940769e-10, 4.549822e+01, 1.014841e-01
2.456000e+08, 6.936872e-02, 9.687214e-01, 2.307584e+00, -4.617652e-01, 5.755878e-10, 2.941413e-10, 4.555783e+01, 1.028855e-01
2.494000e+08, 6.944605e-02, 9.686857e-01, 2.293841e+00, -4.687882e-01, 5.735623e-10, 2.942030e-10, 4.561821e+01, 1.042657e-01
2.532000e+08, 6.952360e-02, 9.686502e-01, 2.280147e+00, -4.758126e-01, 5.715936e-10, 2.942625e-10, 4.567935e+01, 1.056248e-01
2.570000e+08, 6.960132e-02, 9.686150e-01, 2.266499e+00, -4.828384e-01, 5.696796e-10, 2.943197e-10, 4.574124e+01, 1.069628e-01
2.608000e+08, 6.967919e-02, 9.685801e-01, 2.252897e+00, -4.898656e-01, 5.678182e-10, 2.943749e-10, 4.580387e+01, 1.082795e-01
2.646000e+08, 6.975717e-02, 9.685456e-01, 2.239340e+00, -4.968942e-01, 5.660076e-10, 2.944282e-10, 4.586725e+01, 1.095751e-01
2.684000e+08, 6.983522e-02, 9.685114e-01, 2.225826e+00, -5.039240e-01, 5.642460e-10, 2.944799e-10, 4.593135e+01, 1.108494e-01
2.722000e+08, 6.991332e-02, 9.684775e-01, 2.212354e+00, -5.109550e-01, 5.625318e-10, 2.945300e-10, 4.599618e+01, 1.121024e-01
2.760000e+08, 6.999144e-02, 9.684441e-01, 2.198923e+00, -5.179872e-01, 5.608634e-10, 2.945786e-10, 4.606172e+01, 1.133341e-01
2.798000e+08, 7.006954e-02, 9.684110e-01, 2.185532e+00, -5.250206e-01, 5.592395e-10, 2.946259e-10, 4.612798e+01, 1.145445e-01
2.836000e+08, 7.014761e-02, 9.683784e-01, 2.172179e+00, -5.320551e-01, 5.576587e-10, 2.946720e-10, 4.619493e+01, 1.157335e-01
2.874000e+08, 7.022561e-02, 9.683462e-01, 2.158865e+00, -5.390907e-01, 5.561197e-10, 2.947170e-10, 4.626258e+01, 1.169011e-01
2.912000e+08, 7.030352e-02, 9.683144e-01, 2.145587e+00, -5.461274e-01, 5.546214e-10, 2.947609e-10, 4.633092e+01, 1.180472e-01
2.950000e+08, 7.038132e-02, 9.682830e-01, 2.132344e+00, -5.531652e-01, 5.531625e-10, 2.948039e-10, 4.639993e+01, 1.191717e-01
2.988000e+08, 7.045898e-02, 9.682521e-01, 2.119137e+00, -5.602040e-01, 5.517422e-10, 2.948461e-10, 4.646962e+01, 1.202747e-01
3.026000e+08, 7.053649e-02, 9.682217e-01, 2.105964e+00, -5.672437e-01, 5.503592e-10, 2.948874e-10, 4.653997e+01, 1.213561e-01
