Frequency [Hz], |S00| [-], |S10| [-], Arg(S00) [-], Arg(S10) [-], Delay 0>0 [s], Delay 0>1 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.000000e+08, 6.650028e-02, 9.703885e-01, 2.518192e+00, -3.778805e-01, 5.562803e-10, 2.930187e-10, 4.488477e+01, 7.783304e-02
2.038000e+08, 6.653179e-02, 9.703222e-01, 2.504910e+00, -3.848766e-01, 5.540308e-10, 2.930746e-10, 4.492957e+01, 7.929560e-02
2.076000e+08, 6.656342e-02, 9.702568e-01, 2.491682e+00, -3.918741e-01, 5.518671e-10, 2.931272e-10, 4.497510e+01, 8.073972e-02
2.114000e+08, 6.659513e-02, 9.701923e-01, 2.478505e+00, -3.988728e-01, 5.497845e-10, 2.931769e-10, 4.502135e+01, 8.216547e-02
2.152000e+08, 6.662689e-02, 9.701287e-01, 2.465379e+00, -4.058728e-01, 5.477788e-10, 2.932242e-10, 4.506833e+01, 8.357292e-02
2.190000e+08, 6.665865e-02, 9.700663e-01, 2.452300e+00, -4.128738e-01, 5.458459e-10, 2.932695e-10, 4.511601e+01, 8.496210e-02
2.228000e+08, 6.669037e-02, 9.700049e-01, 2.439267e+00, -4.198760e-01, 5.439824e-10, 2.933132e-10, 4.516441e+01, 8.633305e-02
2.266000e+08, 6.672202e-02, 9.699446e-01, 2.426279e+00, -4.268791e-01, 5.421850e-10, 2.933555e-10, 4.521351e+01, 8.768579e-02
2.304000e+08, 6.675357e-02, 9.698856e-01, 2.413334e+00, -4.338833e-01, 5.404506e-10, 2.933968e-10, 4.526331e+01, 8.902035e-02
2.342000e+08, 6.678497e-02, 9.698278e-01, 2.400430e+00, -4.408885e-01, 5.387768e-10, 2.934374e-10, 4.531380e+01, 9.033672e-02
2.380000e+08, 6.681620e-02, 9.697712e-01, 2.387566e+00, -4.478946e-01, 5.371608e-10, 2.934774e-10, 4.536498e+01, 9.163491e-02
2.418000e+08, 6.684723e-02, 9.697160e-01, 2.374741e+00, -4.549017e-01, 5.356006e-10, 2.935173e-10, 4.541684e+01, 9.291490e-02
2.456000e+08, 6.687802e-02, 9.696621e-01, 2.361953e+00, -4.619098e-01, 5.340939e-10, 2.935570e-10, 4.546938e+01, 9.417670e-02
2.494000e+08, 6.690854e-02, 9.696096e-01, 2.349200e+00, -4.689188e-01, 5.326389e-10, 2.935969e-10, 4.552259e+01, 9.542026e-02
2.532000e+08, 6.693878e-02, 9.695585e-01, 2.336483e+00, -4.759287e-01, 5.312338e-10, 2.936371e-10, 4.557646e+01, 9.664558e-02
2.570000e+08, 6.696869e-02, 9.695088e-01, 2.323799e+00, -4.829396e-01, 5.298769e-10, 2.936777e-10, 4.563099e+01, 9.785262e-02
2.608000e+08, 6.699825e-02, 9.694606e-01, 2.311148e+00, -4.899515e-01, 5.285668e-10, 2.937189e-10, 4.568618e+01, 9.904136e-02
2.646000e+08, 6.702745e-02, 9.694138e-01, 2.298528e+00, -4.969644e-01, 5.273020e-10, 2.937608e-10, 4.574201e+01, 1.002117e-01
2.684000e+08, 6.705625e-02, 9.693685e-01, 2.285938e+00, -5.039782e-01, 5.260812e-10, 2.938035e-10, 4.579849e+01, 1.013638e-01
2.722000e+08, 6.708463e-02, 9.693247e-01, 2.273377e+00, -5.109931e-01, 5.249031e-10, 2.938471e-10, 4.585560e+01, 1.024973e-01
2.760000e+08, 6.711257e-02, 9.692825e-01, 2.260844e+00, -5.180091e-01, 5.237667e-10, 2.938917e-10, 4.591334e+01, 1.036125e-01
2.798000e+08, 6.714004e-02, 9.692417e-01, 2.248339e+00, -5.250260e-01, 5.226707e-10, 2.939373e-10, 4.597171e+01, 1.047091e-01
2.836000e+08, 6.716703e-02, 9.692024e-01, 2.235860e+00, -5.320441e-01, 5.216143e-10, 2.939840e-10, 4.603069e+01, 1.057871e-01
2.874000e+08, 6.719352e-02, 9.691647e-01, 2.223405e+00, -5.390633e-01, 5.205964e-10, 2.940318e-10, 4.609029e+01, 1.068466e-01
2.912000e+08, 6.721948e-02, 9.691285e-01, 2.210976e+00, -5.460836e-01, 5.196162e-10, 2.940808e-10, 4.615049e+01, 1.078874e-01
2.950000e+08, 6.724491e-02, 9.690938e-01, 2.198569e+00, -5.531051e-01, 5.186727e-10, 2.941310e-10, 4.621129e+01, 1.089094e-01
2.988000e+08, 6.726977e-02, 9.690606e-01, 2.186185e+00, -5.601278e-01, 5.177652e-10, 2.941824e-10, 4.627268e+01, 1.099128e-01
3.026000e+08, 6.729407e-02, 9.690288e-01, 2.173823e+00, -5.671518e-01, 5.168928e-10, 2.942350e-10, 4.633466e+01, 1.108973e-01
3.064000e+08, 6.731777e-02, 9.689986e-01, 2.161482e+00, -5.741770e-01, 5.160548e-10, 2.942888e-10, 4.639722e+01, 1.118629e-01
3.102000e+08, 6.734087e-02, 9.689698e-01, 2.149160e+00, -5.812034e-01, 5.152505e-10, 2.943439e-10, 4.646035e+01, 1.128096e-01
3.140000e+08, 6.736334e-02, 9.689425e-01, 2.136858e+00, -5.882312e-01, 5.144792e-10, 2.944001e-10, 4.652405e+01, 1.137373e-01
3.178000e+08, 6.738519e-02, 9.689166e-01, 2.124574e+00, -5.952603e-01, 5.137402e-10, 2.944575e-10, 4.658831e+01, 1.146460e-01
3.216000e+08, 6.740639e-02, 9.688921e-01, 2.112308e+00, -6.022908e-01, 5.130328e-10, 2.945161e-10, 4.665312e+01, 1.155356e-01
3.254000e+08, 6.742694e-02, 9.688690e-01, 2.100059e+00, -6.093227e-01, 5.123565e-10, 2.945758e-10, 4.671848e+01, 1.164061e-01
3.292000e+08, 6.744682e-02, 9.688473e-01, 2.087826e+00, -6.163561e-01, 5.117106e-10, 2.946366e-10, 4.678437e+01, 1.172574e-01
3.330000e+08, 6.746603e-02, 9.688269e-01, 2.075608e+00, -6.233908e-01, 5.110944e-10, 2.946985e-10, 4.685080e+01, 1.180894e-01
3.368000e+08, 6.748455e-02, 9.688078e-01, 2.063405e+00, -6.304271e-01, 5.105076e-10, 2.947613e-10, 4.691776e+01, 1.189021e-01
3.406000e+08, 6.750237e-02, 9.687900e-01, 2.051217e+00, -6.374648e-01, 5.099493e-10, 2.948251e-10, 4.698523e+01, 1.196954e-01
3.444000e+08, 6.751950e-02, 9.687734e-01, 2.039041e+00, -6.445041e-01, 5.094191e-10, 2.948898e-10, 4.705321e+01, 1.204693e-01
3.482000e+08, 6.753591e-02, 9.687581e-01, 2.026878e+00, -6.515449e-01, 5.089165e-10, 2.949553e-10, 4.712170e+01, 1.212238e-01
3.520000e+08, 6.755161e-02, 9.687439e-01, 2.014727e+00, -6.585873e-01, 5.084408e-10, 2.950217e-10, 4.719068e+01, 1.219587e-01
3.558000e+08, 6.756659e-02, 9.687308e-01, 2.002587e+00, -6.656313e-01, 5.079916e-10, 2.950887e-10, 4.726015e+01, 1.226741e-01
3.596000e+08, 6.758084e-02, 9.687188e-01, 1.990459e+00, -6.726769e-01, 5.075683e-10, 2.951565e-10, 4.733010e+01, 1.233698e-01
3.634000e+08, 6.759436e-02, 9.687080e-01, 1.978340e+00, -6.797240e-01, 5.071704e-10, 2.952248e-10, 4.740052e+01, 1.240459e-01
